Unnamed: 0,iso3,country,year,hdi,life_expectancy,pop_millions,hdi_f,hdi_m,life_expec_f,life_expec_m,expec_yr_school,expec_yr_school_f,expec_yr_school_m,mean_yr_school,mean_yr_school_f,mean_yr_school_m,gross_inc_percap,gross_inc_percap_f,gross_inc_percap_m,gender_development,gender_inequality,secondary_education_f_%,secondary_education_m_%,seats_in_parliament_f_%,seats_in_parliament_m_%,labour_participation_f_%,labour_participation_m_%,co2_emission_tons,mat_footprint_percap_tons
3036,KOR,Korea (Republic of),2022,0.929,84.024,51.8158095,0.900442755,0.949875454,87.101,80.695,16.50964928,16.13555908,16.84387016,12.61409234,11.97633078,13.25834512,46026.4542,31062.94566,61036.76288,0.948,0.062,83.78057161,93.54354944,18.6440678,81.3559322,55.04,73.66,11.88642384,24.6944
3067,KWT,Kuwait,2020,0.826,76.92,4.3604445,0.828857022,0.814742784,80.023,75.35,15.6911416,17.84918291,13.82607425,7.441742908,8.272894602,7.039573868,50504.71761,24981.57836,66647.52078,1.017,0.203,61.80728762,56.45168673,6.349206349,93.65079365,44.78,88.4,22.40881892,38.6894
3068,KWT,Kuwait,2021,0.836,78.673,4.250114,0.837636885,0.825238031,81.463,77.192,15.6911416,17.84918291,13.82607425,7.441742908,8.272894602,7.039573868,52672.16933,25952.93086,69786.66328,1.015,0.308,61.80728762,56.45168673,1.538461538,98.46153846,44.41,88.45,24.30127757,41.3522
3069,KWT,Kuwait,2022,0.847,80.264,4.268873,0.847552134,0.835979298,82.752,78.878,15.6911416,17.84918291,13.82607425,7.441742908,8.272894602,7.039573868,56729.18152,28017.72588,75231.9156,1.014,0.199,61.80728762,56.45168673,6.25,93.75,44.41,88.45,24.30127757,43.9514
3100,KGZ,Kyrgyzstan,2020,0.691,69.629,6.424874,0.675943174,0.70038519,73.775,65.649,12.63446045,12.75382996,12.51620007,11.96131992,11.88298442,12.04857289,4566.176937,3162.709334,6020.670716,0.965,0.361,92.35070479,94.40516115,16.52173913,83.47826087,53.04,77.01,1.299449608,3.7508
3101,KGZ,Kyrgyzstan,2021,0.696,69.977,6.5277435,0.682951426,0.702855692,74.352,65.8,12.99493027,13.15699005,12.83446026,11.96131992,11.88298442,12.04857289,4542.389407,3217.270833,5915.80256,0.972,0.347,92.35070479,94.40516115,20.45454545,79.54545455,52.49,78.01,1.445185572,4.7982
3102,KGZ,Kyrgyzstan,2022,0.701,70.484,6.630623,0.689893361,0.707296353,74.929,66.218,12.99493027,13.15699005,12.83446026,11.96131992,11.88298442,12.04857289,4781.692046,3442.104307,6170.485612,0.975,0.345,92.35070479,94.40516115,20.45454545,79.54545455,52.49,78.01,1.445185572,4.4378
3133,LAO,Lao People's Democratic Republic,2020,0.616,68.497,7.319399,0.589595032,0.641837268,70.594,66.519,10.18749046,10.00139046,10.36781025,5.94697053,4.995009421,6.917600722,7503.995874,6200.320116,8786.383964,0.919,0.456,18.6842884,30.41258525,27.51677852,72.48322148,59.32,67.91,2.688048568,13.4273
3134,LAO,Lao People's Democratic Republic,2021,0.615,68.061,7.4250575,0.588297495,0.641190864,70.078,66.154,10.18749046,10.00139046,10.36781025,5.94697053,4.995009421,6.917600722,7646.722985,6308.376347,8963.580516,0.918,0.468,18.6842884,30.41258525,21.95121951,78.04878049,60.39,69.33,3.147046548,12.5292
3135,LAO,Lao People's Democratic Republic,2022,0.62,68.999,7.529475,0.593276278,0.64528511,71.164,66.94,10.18749046,10.00139046,10.36781025,5.94697053,4.995009421,6.917600722,7744.837346,6379.81054,9088.32332,0.919,0.467,18.6842884,30.41258525,21.95121951,78.04878049,61.47,70.76,3.147046548,12.1668
3166,LVA,Latvia,2020,0.873,75.453,1.897052,0.880129404,0.862909833,79.538,71.04,16.49007988,17.11668015,15.89342976,13.33330305,13.64862723,12.97307424,30562.4628,25165.77778,36837.96498,1.02,0.146,99.8234528,99.34465956,30.0,70.0,56.03,68.57,3.68988304,21.8487
3167,LVA,Latvia,2021,0.865,73.579,1.873919,0.873825812,0.854295305,77.826,69.202,16.55606079,17.2518692,15.8921299,13.33330305,13.64862723,12.97307424,31442.7003,25856.06584,37917.03886,1.023,0.149,99.8234528,99.34465956,29.0,71.0,54.32,67.32,3.863827625,23.4605
3168,LVA,Latvia,2022,0.879,75.927,1.850651,0.88656922,0.867729074,80.088,71.49,16.55606079,17.2518692,15.8921299,13.33330305,13.64862723,12.97307424,32082.98104,26344.50355,38715.98288,1.022,0.142,99.8234528,99.34465956,30.0,70.0,55.61,67.89,3.863827625,23.8978
3199,LBN,Lebanon,2020,0.742,77.804,5.6629235,0.706677649,0.762553252,79.895,75.637,12.05109224,12.79566002,11.29957437,8.602969077,8.047852662,9.158085491,13310.52871,6956.175708,20049.51026,0.927,0.388,54.74398998,61.07482541,4.6875,95.3125,29.18,70.36,3.934293297,10.529
3200,LBN,Lebanon,2021,0.725,75.047,5.592631,0.691559864,0.745514281,77.251,72.847,12.05109224,12.79566002,11.29957437,8.602969077,8.047852662,9.158085491,12145.93186,6456.894586,18182.26684,0.928,0.385,54.74398998,61.07482541,4.6875,95.3125,29.81,70.17,4.19696919,11.9609
3201,LBN,Lebanon,2022,0.723,74.416,5.4897395,0.689545665,0.743431443,76.597,72.237,12.05109224,12.79566002,11.29957437,8.602969077,8.047852662,9.158085491,12313.42257,6545.545361,18438.82237,0.928,0.365,54.74398998,61.07482541,6.25,93.75,29.81,70.17,4.19696919,9.1979
3232,LSO,Lesotho,2020,0.53,54.693,2.2541,0.526571371,0.529562349,57.537,51.962,11.07051125,11.38711406,10.75514209,7.545058784,8.189024107,6.809400799,2741.093409,2096.807031,3402.602312,0.994,0.56,34.12507847,29.69854533,23.02631579,76.97368421,50.2,66.03,0.96393239,
3233,LSO,Lesotho,2021,0.522,53.062,2.2814545,0.519476204,0.520099904,55.927,50.374,11.07051125,11.38711406,10.75514209,7.545058784,8.189024107,6.809400799,2721.557356,2137.803754,3320.898405,0.999,0.558,34.12507847,29.69854533,22.87581699,77.12418301,51.55,64.95,1.087245239,
3234,LSO,Lesotho,2022,0.521,53.036,2.3058255,0.519217112,0.519562728,55.923,50.319,11.07051125,11.38711406,10.75514209,7.545058784,8.189024107,6.809400799,2708.731464,2128.814223,3304.367697,0.999,0.552,34.12507847,29.69854533,25.97402597,74.02597403,51.55,64.95,1.087245239,
3265,LBR,Liberia,2020,0.483,60.948,5.0875845,0.447260942,0.519899909,62.355,59.528,10.46585369,10.14880276,10.81455135,5.318104412,3.62626494,7.249448013,1260.211402,1100.430977,1421.549359,0.86,0.658,19.72875425,45.78054035,9.708737864,90.29126214,43.51,50.05,0.151234849,2.2571
3266,LBR,Liberia,2021,0.484,60.747,5.1934155,0.447959155,0.521215341,62.072,59.411,10.46585369,10.14880276,10.81455135,5.318104412,3.62626494,7.249448013,1296.093176,1132.223156,1461.425598,0.859,0.657,19.72875425,45.78054035,9.708737864,90.29126214,43.51,50.05,0.166607104,2.3498
3267,LBR,Liberia,2022,0.487,61.1,5.302681,0.450796583,0.524471625,62.392,59.796,10.46585369,10.14880276,10.81455135,5.318104412,3.62626494,7.249448013,1330.419917,1162.707312,1499.483837,0.86,0.656,19.72875425,45.78054035,9.708737864,90.29126214,43.51,50.05,0.166607104,2.3086
3298,LBY,Libya,2020,0.737,72.472,6.653942,0.72977355,0.738535117,75.348,69.867,13.977117,14.80444533,13.472613,7.77860643,8.435953453,7.18500215,15903.29971,9656.236293,21990.9869,0.988,0.269,62.1799143,45.33414026,15.95744681,84.04255319,31.98,58.99,7.073716603,14.3159
3299,LBY,Libya,2021,0.746,71.911,6.735277,0.738217338,0.748106606,74.396,69.63,13.977117,14.80444533,13.472613,7.77860643,8.435953453,7.18500215,20227.77591,12364.93666,27897.49813,0.987,0.267,62.1799143,45.33414026,15.95744681,84.04255319,32.76,59.86,9.491235476,14.7779
3300,LBY,Libya,2022,0.746,72.151,6.812341,0.738708929,0.747568012,74.759,69.736,13.977117,14.80444533,13.472613,7.77860643,8.435953453,7.18500215,19751.56758,12072.92702,27248.02915,0.988,0.266,62.1799143,45.33414026,16.47058824,83.52941176,32.76,59.86,9.491235476,14.6135
3331,LIE,Liechtenstein,2020,0.933,82.797,0.038756,0.916897842,0.966021056,85.006,80.565,15.45862961,14.34834957,16.58966064,12.351169,12.09086443,14.0497124,138481.3712,108379.2623,169070.5008,0.949,,,,12.0,88.0,52.82,67.36,3.662142636,
3332,LIE,Liechtenstein,2021,0.936,83.257,0.0390395,0.920375908,0.967254738,85.35,81.101,15.46640015,14.51823997,16.43499947,12.351169,12.09086443,14.0497124,144002.9876,112746.3354,175796.6402,0.952,,,,28.0,72.0,52.79,67.26,3.736776044,
3333,LIE,Liechtenstein,2022,0.942,84.656,0.039327,0.924162866,0.97429544,86.129,83.019,15.46640015,14.51823997,16.43499947,12.351169,12.09086443,14.0497124,146673.2415,114828.8343,179045.0686,0.949,,,,28.0,72.0,52.79,67.26,3.736776044,
3364,LTU,Lithuania,2020,0.88,75.068,2.8202665,0.890109323,0.868891852,80.026,70.067,16.37162018,16.93457985,15.84597969,13.49810028,13.58351994,13.39519978,36103.01004,30312.55026,42673.0196,1.024,0.107,95.53431702,97.90854645,26.95035461,73.04964539,57.34,68.82,4.800502931,24.2369
3365,LTU,Lithuania,2021,0.875,73.72,2.7866505,0.887143763,0.863473371,78.775,68.778,16.39982986,17.05356026,15.7968998,13.49810028,13.58351994,13.39519978,37854.46788,31809.66969,44690.49624,1.027,0.105,95.53431702,97.90854645,27.65957447,72.34042553,57.34,68.04,4.962838906,33.6681
3366,LTU,Lithuania,2022,0.879,74.293,2.750055,0.89090865,0.866628773,79.13,69.492,16.39982986,17.05356026,15.7968998,13.49810028,13.58351994,13.39519978,38131.23588,33011.65837,43911.68251,1.028,0.098,95.53431702,97.90854645,28.36879433,71.63120567,58.84,67.71,4.962838906,32.8254
3397,LUX,Luxembourg,2020,0.921,81.433,0.6303995,0.912349178,0.921379915,83.73,79.19,14.19941044,14.28886032,14.11478043,12.9600811,12.93417865,12.96266954,76503.96475,62968.28494,89868.72168,0.99,0.048,96.57935047,89.32828252,30.0,70.0,57.01,64.55,12.79776776,44.7047
3398,LUX,Luxembourg,2021,0.927,82.629,0.639321,0.918623849,0.927315592,84.805,80.446,14.19705009,14.31556988,14.08835983,12.9600811,12.93417865,12.96266954,78650.58786,63894.01272,93213.99592,0.991,0.042,96.57935047,89.32828252,35.0,65.0,58.14,65.66,13.18539513,49.5635
3399,LUX,Luxembourg,2022,0.927,82.591,0.647599,0.920482138,0.927310681,84.77,80.445,14.19705009,14.31556988,14.08835983,12.9600811,12.93417865,12.96266954,78554.2364,66697.04897,90255.76002,0.993,0.043,96.57935047,89.32828252,33.33333333,66.66666667,57.99,65.09,13.18539513,49.1903
3430,MDG,Madagascar,2020,0.486,65.182,28.2251765,0.47180441,0.498538096,67.612,62.891,9.213435879,9.330857735,9.0995213,4.752760092,4.477916559,5.060796738,1393.178078,1161.850091,1623.334213,0.946,0.571,19.66707675,24.12155406,18.30985915,81.69014085,77.32,87.55,0.140438446,2.0816
3431,MDG,Madagascar,2021,0.484,64.485,28.9156525,0.469690446,0.496909733,66.87,62.234,9.213435879,9.330857735,9.0995213,4.592520237,4.292349815,4.935460091,1454.431899,1215.906894,1691.866928,0.945,0.576,15.90098,21.22050095,17.15976331,82.84023669,78.81,88.91,0.147556758,2.0363
3432,MDG,Madagascar,2022,0.487,65.23,29.611714,0.472722095,0.499980323,67.617,62.97,9.213435879,9.330857735,9.0995213,4.592520237,4.292349815,4.935460091,1463.547925,1223.858425,1702.256419,0.945,0.574,15.90098,21.22050095,17.75147929,82.24852071,78.81,88.91,0.147556758,1.9935
3463,MWI,Malawi,2020,0.512,63.717,19.3770615,0.495948171,0.529582396,67.597,60.014,11.50487088,11.5095995,11.4867303,5.243740082,4.292150021,6.395669937,1454.661811,1236.819957,1684.98255,0.936,0.58,12.71358013,26.16975021,22.91666667,77.08333333,63.23,73.99,0.096547149,3.7089
3464,MWI,Malawi,2021,0.509,62.904,19.889742,0.490413263,0.528504854,66.469,59.493,11.50487088,11.5095995,11.4867303,5.243740082,4.292150021,6.395669937,1456.158176,1211.25777,1714.939564,0.928,0.579,12.71358013,26.16975021,22.91666667,77.08333333,63.14,74.55,0.104496076,3.8388
3465,MWI,Malawi,2022,0.508,62.898,20.4053165,0.488791013,0.527854022,66.326,59.58,11.50487088,11.5095995,11.4867303,5.243740082,4.292150021,6.395669937,1432.472806,1191.301915,1687.144463,0.926,0.579,12.71358013,26.16975021,22.91666667,77.08333333,63.14,74.55,0.104496076,3.7705
3496,MYS,Malaysia,2020,0.802,75.938,33.199993,0.79504568,0.808180394,78.472,73.648,12.95814991,13.44344997,12.50049019,10.74828052,10.6902567,10.80320965,25314.33845,19916.50898,30466.73187,0.984,0.197,76.12813868,79.24223022,15.86206897,84.13793103,55.35,80.65,8.109902312,23.9987
3497,MYS,Malaysia,2021,0.798,74.884,33.5738735,0.784402806,0.806854518,77.362,72.659,12.93247032,13.39496994,12.49645996,10.74828052,10.6902567,10.80320965,25619.19829,18069.62262,32834.89542,0.972,0.202,76.12813868,79.24223022,14.85507246,85.14492754,55.08,80.47,8.305928592,20.3656
3498,MYS,Malaysia,2022,0.807,76.26,33.9382215,0.79442232,0.816079158,78.799,73.955,12.93247032,13.39496994,12.49645996,10.74828052,10.6902567,10.80320965,27295.41224,19262.03981,34983.46792,0.973,0.202,76.12813868,79.24223022,14.49275362,85.50724638,55.08,80.47,8.305928592,20.8455
3529,MDV,Maldives,2020,0.737,79.875,0.514438,0.721885298,0.742107574,81.273,78.85,12.17795095,13.33348102,11.23151446,7.762392544,7.869674371,7.655778428,12331.54632,7772.563666,15666.0011,0.973,0.338,46.92806785,46.26936583,4.597701149,95.40229885,51.96,78.4,3.205050949,
3530,MDV,Maldives,2021,0.753,79.918,0.5214575,0.738850026,0.757713199,81.019,79.082,12.17795095,13.33348102,11.23151446,7.762392544,7.869674371,7.655778428,16857.60546,10859.44063,21259.8677,0.975,0.333,46.92806785,46.26936583,4.597701149,95.40229885,53.34,78.21,3.299409156,
3531,MDV,Maldives,2022,0.762,80.839,0.523787,0.748232807,0.767000753,81.844,80.065,12.17795095,13.33348102,11.23151446,7.762392544,7.869674371,7.655778428,18846.79219,12160.7956,23783.29128,0.976,0.328,46.92806785,46.26936583,4.597701149,95.40229885,53.34,78.21,3.299409156,
3562,MLI,Mali,2020,0.407,58.633,21.22404,0.367222245,0.440213375,59.94,57.385,7.037249603,6.4333433,7.500483095,1.626710057,1.135959983,2.161859989,2030.440841,1384.646672,2663.423288,0.834,0.608,7.999770164,15.48596954,27.89115646,72.10884354,51.54,82.41,0.302416505,3.7892
3563,MLI,Mali,2021,0.408,58.941,21.904983,0.366148157,0.441842732,60.331,57.618,7.037249603,6.4333433,7.500483095,1.626710057,1.135959983,2.161859989,2020.453152,1317.225985,2709.915287,0.829,0.61,7.999770164,15.48596954,27.27272727,72.72727273,51.51,84.99,0.316284199,3.3923
3564,MLI,Mali,2022,0.41,59.417,22.5935905,0.368306614,0.444000261,60.832,58.068,7.037249603,6.4333433,7.500483095,1.626710057,1.135959983,2.161859989,2043.672433,1332.552257,2741.074418,0.83,0.607,7.999770164,15.48596954,28.57142857,71.42857143,51.51,84.99,0.316284199,3.3041
3595,MLT,Malta,2020,0.901,83.355,0.515358,0.891084067,0.906846773,86.222,80.614,15.55049038,16.16621971,15.01054001,12.21026039,12.00041962,12.40596962,37010.11829,27789.75402,45592.64895,0.983,0.167,82.18309021,88.08731842,13.43283582,86.56716418,52.89,70.97,3.099204825,29.3902
3596,MLT,Malta,2021,0.912,83.777,0.526748,0.901237208,0.91940508,86.109,81.441,15.86133957,16.6119709,15.20273018,12.21026039,12.00041962,12.40596962,42197.34944,31366.35384,52190.05686,0.98,0.166,82.18309021,88.08731842,13.43283582,86.56716418,53.51,71.1,3.050225155,29.1041
3597,MLT,Malta,2022,0.915,83.704,0.533286,0.903457283,0.922135095,85.703,81.644,15.86133957,16.6119709,15.20273018,12.21026039,12.00041962,12.40596962,44464.03057,33971.44852,54099.17102,0.98,0.117,82.18309021,88.08731842,27.84810127,72.15189873,56.13,71.22,3.050225155,28.0417
3628,MHL,Marshall Islands,2020,0.727,64.977,0.0434135,0.696052386,0.746700382,66.882,63.426,15.8503933,16.4027729,15.3518699,12.81836718,12.74359657,12.89313779,6870.234746,4100.481417,9519.349653,0.932,,91.6442337,92.46858215,6.060606061,93.93939394,32.62,61.65,3.375947297,
3629,MHL,Marshall Islands,2021,0.729,65.269,0.04205,0.703842231,0.746195519,67.2,63.692,16.11822701,16.70955658,15.57756011,12.81836718,12.74359657,12.89313779,6676.669316,4363.722537,8891.101197,0.943,,91.6442337,92.46858215,6.060606061,93.93939394,37.34,61.23,3.63686088,
3630,MHL,Marshall Islands,2022,0.731,65.146,0.041569,0.707670091,0.74847358,67.092,63.546,16.38606071,17.01634026,15.80325031,12.81836718,12.74359657,12.89313779,6855.234566,4517.831534,9096.156737,0.945,,91.6442337,92.46858215,6.060606061,93.93939394,37.34,61.23,3.63686088,
3661,MRT,Mauritania,2020,0.539,64.532,4.4986035,0.501076247,0.573348475,66.335,62.781,8.051850319,8.160340309,7.957449913,4.754063344,4.11278431,5.779904924,5237.615912,2981.493404,7589.792379,0.874,0.605,16.07508449,27.55589289,20.26143791,79.73856209,30.38,64.88,0.915461774,6.9159
3662,MRT,Mauritania,2021,0.538,64.364,4.614974,0.500133025,0.572537702,66.098,62.666,8.051850319,8.160340309,7.957449913,4.754063344,4.11278431,5.779904924,5210.342944,2979.154427,7534.106573,0.874,0.604,16.07508449,27.55589289,20.26143791,79.73856209,30.99,65.71,0.965357551,8.7384
3663,MRT,Mauritania,2022,0.54,64.691,4.736139,0.502660511,0.574914848,66.447,62.965,8.051850319,8.160340309,7.957449913,4.754063344,4.11278431,5.779904924,5343.564069,3052.60059,7726.989095,0.874,0.603,16.07508449,27.55589289,20.26143791,79.73856209,30.99,65.71,0.965357551,8.4046
3694,MUS,Mauritius,2020,0.792,74.331,1.2978275,0.783825703,0.795920185,77.736,71.078,14.61009979,15.18282986,14.05863953,9.992049863,9.864661688,10.05361404,20596.60433,14816.18452,26522.10028,0.985,0.363,66.52111097,72.40921213,20.0,80.0,58.27,84.97,2.933285458,
3695,MUS,Mauritius,2021,0.79,73.555,1.2989145,0.778831728,0.795216316,76.826,70.44,14.61009979,15.18282986,14.05863953,9.992049863,9.864661688,10.05361404,21199.46345,14627.82886,27945.64052,0.979,0.37,66.52111097,72.40921213,20.0,80.0,40.35,64.35,3.149474754,
3696,MUS,Mauritius,2022,0.796,73.975,1.299469,0.783594284,0.802880193,77.128,70.963,14.61009979,15.18282986,14.05863953,9.992049863,9.864661688,10.05361404,23251.62071,15593.82944,31124.12841,0.976,0.369,66.52111097,72.40921213,20.0,80.0,42.21,68.37,3.149474754,
3727,MEX,Mexico,2020,0.757,70.133,125.9983015,0.749509876,0.761367522,74.314,66.334,14.82310009,15.17889977,14.46677017,9.221050262,9.096670151,9.358039856,17721.21226,12446.2781,23237.96917,0.984,0.362,63.70000076,65.40000153,48.40764331,51.59235669,40.96,71.63,3.510278258,9.3089
3728,MEX,Mexico,2021,0.757,70.213,126.705138,0.752074932,0.758238899,74.864,66.056,14.50529957,14.95950031,14.05300045,9.221050262,9.096670151,9.358039856,18582.11081,12946.41493,24490.48563,0.992,0.355,63.70000076,65.40000153,49.84076433,50.15923567,43.63,75.7,3.699878374,10.238
3729,MEX,Mexico,2022,0.781,74.832,127.5041255,0.769920342,0.786801205,78.161,71.547,14.50529957,14.95950031,14.05300045,9.221050262,9.096670151,9.358039856,19138.00726,13547.80665,25008.11956,0.979,0.352,63.70000076,65.40000153,49.84076433,50.15923567,45.03,76.31,3.699878374,10.2865
3760,FSM,Micronesia (Federated States of),2020,0.636,70.674,0.1121065,0.617073515,0.649578532,74.54,67.106,12.615048,12.74115867,12.48893733,7.33252398,6.8911421,7.7825449,3925.961979,2791.069469,5046.399887,0.95,,,,0.01,99.99,44.46,65.38,1.30733413,
3761,FSM,Micronesia (Federated States of),2021,0.634,70.71,0.113131,0.615025575,0.647225617,74.608,67.12,12.615048,12.74115867,12.48893733,7.33252398,6.8911421,7.7825449,3766.358646,2688.782876,4831.340162,0.95,,,,7.142857143,92.85714286,45.01,65.95,1.351795706,
3762,FSM,Micronesia (Federated States of),2022,0.634,70.925,0.114164,0.614999084,0.647233381,74.823,67.325,12.615048,12.74115867,12.48893733,7.33252398,6.8911421,7.7825449,3709.154916,2651.536437,4755.53135,0.95,,,,7.142857143,92.85714286,45.01,65.95,1.351795706,
3793,MDA,Moldova (Republic of),2020,0.765,70.166,3.084847,0.775058455,0.755578457,74.852,65.692,14.53956985,14.88331985,14.20627975,11.8338152,11.87922207,11.78249767,12262.79264,11307.6315,13318.26081,1.026,0.185,96.2943566,98.09250551,24.75247525,75.24752475,68.02,71.56,1.69901457,7.9179
3794,MDA,Moldova (Republic of),2021,0.767,68.846,3.0615065,0.778329866,0.756277321,73.547,64.443,14.76988029,15.16405964,14.39000034,11.8338152,11.87922207,11.78249767,13872.06309,12950.67759,14891.74274,1.029,0.16,96.2943566,98.09250551,39.6039604,60.3960396,70.59,74.7,1.828185213,9.4454
3795,MDA,Moldova (Republic of),2022,0.763,68.621,3.272996,0.776246379,0.751398863,73.32,64.217,14.90598011,15.38689041,14.44299984,11.8338152,11.87922207,11.78249767,12963.61829,12271.91157,13724.75298,1.033,0.156,96.2943566,98.09250551,40.59405941,59.40594059,71.5,73.71,1.828185213,8.5266
3826,MCO,Monaco,2020,,86.538,0.036922,,,88.436,84.783,18.6915194,19.38840748,18.05397828,,,,,,,,,,,33.33333333,66.66666667,39.97,57.16,,
3827,MCO,Monaco,2021,,85.946,0.036686,,,87.677,84.343,18.6915194,19.38840748,18.05397828,,,,,,,,,,,33.33333333,66.66666667,39.51,56.61,,
3828,MCO,Monaco,2022,,86.895,0.036469,,,88.881,85.055,18.6915194,19.38840748,18.05397828,,,,,,,,,,,33.33333333,66.66666667,39.51,56.61,,
3859,MNG,Mongolia,2020,0.74,72.141,3.294335,0.755358975,0.723157298,77.02,67.502,14.51719515,15.2856874,13.77597532,9.423700333,9.949589729,8.847709656,10575.03908,8983.032947,12188.59444,1.045,0.304,79.25840759,73.04766846,17.33333333,82.66666667,53.82,69.02,11.25471453,25.7384
3860,MNG,Mongolia,2021,0.73,70.975,3.3477825,0.743645452,0.715051235,75.696,66.537,14.51719515,15.2856874,13.77597532,9.423700333,9.949589729,8.847709656,9747.023192,8134.678814,11383.49118,1.04,0.303,79.25840759,73.04766846,17.10526316,82.89473684,51.49,67.02,11.42747646,25.4443
3861,MNG,Mongolia,2022,0.741,72.667,3.398366,0.751138056,0.727754095,77.375,68.079,14.51719515,15.2856874,13.77597532,9.423700333,9.949589729,8.847709656,10350.86141,8099.013995,12639.57587,1.032,0.297,79.25840759,73.04766846,17.10526316,82.89473684,53.48,68.4,11.42747646,25.306
3892,MNE,Montenegro,2020,0.832,76.257,0.6290475,0.817245326,0.844056882,79.468,73.108,15.20345974,15.50765038,14.91077995,12.61621288,12.0696905,13.19888451,18548.47848,14102.19221,23224.12265,0.968,0.131,70.8252214,83.66965647,22.22222222,77.77777778,46.4,60.59,3.826735003,
3893,MNE,Montenegro,2021,0.84,76.343,0.6278585,0.827252295,0.85001612,79.812,72.997,15.25119972,15.60671043,14.90962982,12.61621288,12.0696905,13.19888451,21142.48906,16163.47956,26383.34394,0.973,0.124,70.8252214,83.66965647,24.69135802,75.30864198,44.41,57.82,3.67088789,
3894,MNE,Montenegro,2022,0.844,76.845,0.6270825,0.833396974,0.852441413,80.262,73.48,15.08475971,15.55858994,14.63002968,12.61621288,12.0696905,13.19888451,22513.26314,17543.32196,27749.88278,0.978,0.114,70.8252214,83.66965647,27.16049383,72.83950617,44.41,57.82,3.67088789,
3925,MAR,Morocco,2020,0.683,73.92,36.6887715,0.615093387,0.723270427,76.308,71.757,13.92945957,13.64076042,14.21162033,6.05,5.14,6.98,7473.866211,2943.508842,11940.18772,0.85,0.444,31.9,37.9,18.44660194,81.55339806,21.46,70.52,1.759688223,6.064
3926,MAR,Morocco,2021,0.688,74.042,37.0765845,0.622078743,0.726682899,76.398,71.893,14.03929996,13.88286018,14.19260025,6.05,5.14,6.98,7947.897949,3152.291904,12678.05548,0.856,0.439,31.9,37.9,20.38834951,79.61165049,20.9,70.4,1.959225801,6.9034
3927,MAR,Morocco,2022,0.698,74.973,37.4579705,0.62769515,0.73722659,77.177,72.896,14.59442043,14.49855042,14.68883991,6.05,5.14,6.98,7954.522461,2967.813616,12875.95846,0.851,0.44,31.9,37.9,21.3592233,78.6407767,19.8,69.6,1.959225801,6.8037
3958,MOZ,Mozambique,2020,0.467,61.172,31.178239,0.447837553,0.483233993,64.16,58.111,10.72532345,10.32496843,11.12771273,3.860090017,3.228760004,4.394440174,1212.078122,1050.71956,1379.679038,0.927,0.478,17.86639977,25.05237961,42.4,57.6,72.23,78.57,0.204504815,2.7791
3959,MOZ,Mozambique,2021,0.459,59.325,32.077072,0.441258312,0.474982504,62.432,56.204,10.72532345,10.32496843,11.12771273,3.860090017,3.228760004,4.394440174,1203.247321,1045.702735,1366.824757,0.929,0.477,17.86639977,25.05237961,42.4,57.6,73.94,80.05,0.22416011,2.8782
3960,MOZ,Mozambique,2022,0.461,59.625,32.9695185,0.443026083,0.477108277,62.688,56.529,10.72532345,10.32496843,11.12771273,3.860090017,3.228760004,4.394440174,1219.241361,1059.588454,1384.984659,0.929,0.477,17.86639977,25.05237961,42.4,57.6,73.94,80.05,0.22416011,2.8564
3991,MMR,Myanmar,2020,0.615,66.797,53.423198,0.598482195,0.623255514,69.959,63.785,12.06090998,12.32135567,11.33528763,6.518157697,6.195670039,6.924247023,4813.516405,3452.541386,6185.276796,0.96,0.471,39.19248558,49.91804481,16.42105263,83.57894737,45.63,77.5,0.64784216,4.7091
3992,MMR,Myanmar,2021,0.599,65.672,53.7980845,0.575125403,0.610661215,69.001,62.546,12.06090998,12.32135567,11.33528763,6.518157697,6.195670039,6.924247023,3923.009853,2472.357239,5386.268752,0.942,0.479,39.19248558,49.91804481,14.97659906,85.02340094,44.17,78.56,0.66209607,4.4888
3993,MMR,Myanmar,2022,0.608,67.256,54.179306,0.582895575,0.619449409,70.478,64.18,12.06090998,12.32135567,11.33528763,6.518157697,6.195670039,6.924247023,4037.705141,2545.032167,5544.449482,0.941,0.479,39.19248558,49.91804481,14.97659906,85.02340094,44.17,78.56,0.66209607,4.5205
4024,NAM,Namibia,2020,0.634,62.829,2.489098,0.635306577,0.630736051,66.606,59.058,11.75997928,11.74091522,11.76220292,7.243458294,7.515436441,6.957704422,9013.510659,7657.406272,10466.41657,1.007,0.451,42.0822997,44.98894249,36.30136986,63.69863014,54.55,61.69,1.479170366,6.9899
4025,NAM,Namibia,2021,0.616,59.269,2.5301505,0.617340247,0.613253044,62.985,55.721,11.75997928,11.74091522,11.76220292,7.243458294,7.515436441,6.957704422,8991.686884,7644.206402,10436.0696,1.007,0.452,42.0822997,44.98894249,35.61643836,64.38356164,54.12,61.19,1.475168873,9.3012
4026,NAM,Namibia,2022,0.61,58.059,2.5670125,0.61186765,0.608128294,61.704,54.592,11.75997928,11.74091522,11.76220292,7.243458294,7.515436441,6.957704422,9200.026599,7827.178397,10672.50566,1.006,0.45,42.0822997,44.98894249,35.61643836,64.38356164,54.12,61.19,1.475168873,9.1528
4057,NRU,Nauru,2020,0.689,63.437,0.012315,0.701365635,0.677206974,67.272,59.994,12.56089218,14.37941093,11.04382186,9.247975,9.327438733,9.168511267,13877.80367,10648.95149,16995.34278,1.036,,,,10.52631579,89.47368421,56.71,74.59,4.165326837,
